psmiles,value
*CCCCCCCCn1c(=O)c2cc3c(=O)n(*)c(=O)c3c(Br)c2c1=O,3.5401
*C(=O)Nc1cccc(C=CC(=O)C=Cc2cccc(NC(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)c2)c1,3.0227
*Nc1nc(Nn2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)nc(N(CCCC)CCCC)n1,2.5558
*c1ccc(Oc2cccc3c(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)cccc23)cc1,1.8659
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2=O,3.0171
*c1ccc(C(c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,3.3278
*c1ccc(Oc2cc3ccccc3cc2Oc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.0632
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc4ccccc4cc3Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,2.3398
*c1ccc(C(c2ccccc2)(c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)C(F)(F)F)cc1,2.7963
*c1ccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N(*)C5=O)cc3C2=O)cc1,3.1892
*C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4[nH]3)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,2.2203
*C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4oc3=O)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,2.8859
*OC(=O)CCCCC(*)=O,6.1659
*OC(=O)CCCCCCCC(*)=O,6.2617
*OC(=O)CCCCCCCCCCC(*)=O,6.499
*OC(=O)CS(=O)(=O)CCS(=O)(=O)CC(*)=O,5.7619
*OC(=O)CCS(=O)(=O)CCS(=O)(=O)CCC(*)=O,6.2137
*OC(=O)c1ccc(CCCCCCc2ccc(C(*)=O)cc2)cc1,4.5994
*OC(=O)c1ccc(C(C)(C)c2ccc(C(*)=O)cc2)cc1,4.3936
*OC(=O)c1ccc(Cc2ccc(C(*)=O)cc2)cc1,4.3273
*OC(=O)CCCCCCCCCCCCCCCCC(*)=O,6.1592
*OC(=O)c1ccc(CCCCCc2ccc(C(*)=O)cc2)cc1,4.7446
*OC(=O)Cc1ccc(CC(*)=O)cc1,5.2715
*OC(=O)CCc1ccc(CCC(*)=O)cc1,5.0434
*OC(=O)CCCCCC(*)=O,5.9809
*OC(=O)CCCCCCCCC(*)=O,5.9944
*OC(=O)CCCCCCC(*)=O,6.0659
*OC(=O)CCS(=O)(=O)CCC(*)=O,6.2922
*OC(=O)c1ccc(C(*)=O)cc1,4.5736
*OC(=O)CCCCCCCCCCCCC(*)=O,6.2591
*OC(=O)c1ccc(CCCCc2ccc(C(*)=O)cc2)cc1,4.8401
*OC(=O)CCCCCCCCCCCC(*)=O,6.2745
*OC(=O)c1ccc(CCCc2ccc(C(*)=O)cc2)cc1,4.5456
*OC(=O)CCCCCCCCCC(*)=O,6.2966
*OC(=O)CS(=O)(=O)Cc1ccc(CS(=O)(=O)CC(*)=O)cc1,4.9033
*OC(=O)c1cccc(C(*)=O)c1,4.6197
*CC1(C)CC(*)(C)C(=O)OC1=O,6.0049
*CCCCOC(=O)SC(=O)O*,5.9582
*CC1CC(*)C(=O)OC1=O,6.1563
*CCCCCCOC(=O)O*,7.3901
*OC1C(C)(C)C(OC(*)=O)C1(C)C,6.5093
*Oc1ccc(Cc2ccc(OC(*)=O)cc2)cc1,4.8502
*Oc1ccc(C(c2ccccc2)c2ccc(OC(*)=O)cc2)cc1,5.1003
*Oc1ccc(C(C)(C)c2ccc(OC(*)=O)cc2)cc1,5.2059
*Oc1ccc(C(c2ccccc2)c2ccc(OC(*)=O)cc2C)c(C)c1,4.7259
*Oc1ccc(C(C)(CC)c2ccc(OC(*)=O)cc2)cc1,5.0105
*Oc1ccc(C(C)(C)c2ccc(OC(*)=O)c(C)c2)cc1C,5.0684
*Oc1ccc(C(C)(C)c2ccc(OC(*)=O)c(Cl)c2)cc1Cl,4.9898
*Oc1ccc(C2(c3ccc(OC(*)=O)c(Cl)c3)CCCCC2)cc1Cl,4.9504
*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)c3ccccc3-c3ccccc32)cc1,4.4035
*Oc1ccc(C(C#N)(c2ccccc2)c2ccc(OC(*)=O)cc2)cc1,5.0272
*Oc1c(C)cc(C(C)(C)c2cc(C)c(OC(*)=O)c(C)c2)cc1C,5.1025
*Oc1ccc(C(CC)(c2ccccc2)c2ccc(OC(*)=S)cc2)cc1,4.1012
*CCCCOC(=O)O*,7.3079
*CCCCCCCCCCOC(=O)O*,7.22
*CCCCCOC(=O)O*,7.3186
*Oc1ccc(S(=O)c2ccc(OC(*)=O)cc2)cc1,4.6592
*CCCCOC(=O)SSC(=O)O*,4.2442
*Cc1ccc(COC(=O)O*)cc1,5.5423
*Oc1ccc(C(=C(Cl)Cl)c2ccc(OC(*)=O)cc2)cc1,4.2371
*Oc1ccc(OC(=O)Oc2ccc(OC(*)=O)cc2)cc1C,5.0353
*Oc1ccc(OC(=O)Oc2ccc(OC(*)=O)cc2)cc1Cl,5.1691
*Oc1cccc(OC(=O)Oc2ccc(OC(*)=O)cc2)c1,5.4757
*Oc1ccc2ccc(OC(=O)Oc3ccc(OC(*)=O)cc3)cc2c1,4.3295
*Oc1cccc2c(OC(=O)Oc3ccc(OC(*)=O)cc3)cccc12,4.0608
*Oc1cccc2c(OC(=O)Oc3cccc(OC(*)=O)c3)cccc12,4.104
*Oc1cccc2c(OC(=O)Oc3ccc(OC(*)=O)cc3C)cccc12,4.1043
*Oc1cccc2c(OC(=O)Oc3ccc(OC(*)=O)cc3Cl)cccc12,4.0203
*Oc1ccc(OC(*)=O)cc1,5.1376
*CC(C)(C)CS(=O)(=O)CC(C)(C)COC(=O)O*,6.8436
*Oc1ccc(C(C)c2ccc(OC(*)=O)c(C)c2)cc1C,5.159
*CCN*,5.0274
*CCCN(*)C(=O)c1ccccc1,5.2083
*CCCCCCCCCCNCCCCCCN*,5.4327
*CCS(=O)(=O)CCN1CCN(*)CC1,4.9753
*CCCN(*)C(C)=O,5.7364
*c1ccc(-c2cnc3ccc(-c4ccc5ncc(*)nc5c4)cc3n2)cc1,3.3577
*c1ccc(-c2ccc(-c3ccc(-c4cnc5ccc(-c6ccc7ncc(*)nc7c6)cc5n4)cc3)cc2)cc1,3.1009
*c1ccc(-c2nc3cc(-c4ccc5nc(-c6ccccc6)c(*)nc5c4)ccc3nc2-c2ccccc2)cc1,3.3015
*C(=O)c1ccc2nc(-c3ccccc3)c(-c3ccc(-c4nc5cc(*)ccc5nc4-c4ccccc4)cc3)nc2c1,3.2924
*c1ccc(-c2cnc3ccc(S(=O)(=O)c4ccc5ncc(*)nc5c4)cc3n2)cc1,3.2952
*c1ccc(-c2cnc3cc4ncc(*)nc4cc3n2)cc1,2.7084
*c1ccc(-c2nc3cc4nc(*)c(-c5ccccc5)nc4cc3nc2-c2ccccc2)cc1,2.6364
*c1cccc(-c2nc3cc4nc(*)c(-c5ccccc5)nc4cc3nc2-c2ccccc2)c1,2.9837
*C(=O)c1ccc2nc(-c3ccc(-c4cnc5cc(*)ccc5n4)cc3)cnc2c1,3.0578
*c1ccc(-c2cnc3cc(S(=O)(=O)c4ccc5nc(*)cnc5c4)ccc3n2)cc1,3.1704
*c1ccc(-c2cnc3ccc(-c4ccc5nc(*)cnc5c4)cc3n2)cc1,3.3633
*c1ccc(-c2cnc3cc4nc(*)cnc4cc3n2)cc1,2.7587
*c1ccc(-c2nc3ccc(S(=O)(=O)c4ccc5nc(*)c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,2.8529
*c1ccc(-c2nc3cc4nc(-c5ccccc5)c(*)nc4cc3nc2-c2ccccc2)cc1,2.8531
*CCCN*,5.2088
*C(=O)c1ccc2nc(-c3ccccc3)c(-c3ccc(-c4nc5ccc(*)cc5nc4-c4ccccc4)cc3)nc2c1,3.1886
*c1ccc(-c2ccc(-c3nc4ccc(-c5ccc6nc(*)c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,2.8449
*c1ccc(-c2ccc(-c3cnc4cc(-c5ccc6nc(*)cnc6c5)ccc4n3)cc2)cc1,2.7698
*c1ccc(-c2cnc3cc(-c4ccc5nc(*)cnc5c4)ccc3n2)cc1,3.2178
*CCCCCCn1ccc(-c2ccc(-c3ccn(*)n3)cc2)n1,4.0274
*c1ccc(-n2ccc(-c3cccc(-c4ccn(*)n4)c3)n2)cc1,3.7316
*c1ccc(-n2ccc(-c3ccc(-c4ccn(*)n4)cc3)n2)cc1,3.3335
*CCC1CC(=O)N(*)C1=O,6.0041
*c1ccc(-c2ccc3[nH]c(-c4nc5cc(*)ccc5[nH]4)nc3c2)cc1,3.3322
*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,2.983
*c1cccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)c1,3.3649
*c1nc(C)nc(N(CCCCN(*)c2ccccc2)c2ccccc2)n1,3.7879
*c1nc(C)nc(N(CCCCCCN(*)c2ccccc2)c2ccccc2)n1,3.751
*CC1CC(*)CN(c2nc(N)nc(N)n2)C1,5.1254
*N=P(*)(Cl)Cl,3.9556
*CCC(*)=O,5.3275
*Oc1ccc(C(=O)c2ccc(*)cc2)cc1,3.9194
*OS(=O)(=O)c1ccc(*)cc1,4.9308
*Cc1cc(C)c(*)cc1C,5.0056
*CCc1cccc(*)c1,5.4567
*CCc1ccc(*)c(C#N)c1,4.7476
*CCc1ccc(*)c(Cl)c1,5.1823
*CCc1ccc(*)c(Br)c1,5.0525
*CCc1cc(Cl)c(*)cc1Cl,5.2202
*c1cccc(*)c1,4.1803
*C=Cc1ccc(*)cc1,3.3285
*c1ccc(C2C(C(=O)OC)C(*)C2C(=O)OC)cc1,4.8882
*CCc1ccc(-c2ccc(*)cc2)cc1,4.2048
*c1ccc(C(Cl)(Cl)C(*)Cl)cc1,4.7794
*c1cccc(C(F)(F)C(F)(F)C(*)(F)F)c1,5.5439
*c1ccc(C2C(c3ccccn3)C(*)C2c2ccccn2)cc1,4.1962
*CCc1cc(Cl)c(*)c(Cl)c1,5.1758
*CCc1c(Cl)c(Cl)c(*)c(Cl)c1Cl,4.5904
*CCc1c(C)c(C)c(*)c(C)c1C,4.9544
*c1ccc(*)c(O)c1,5.0734
*C1CCC2C(*)CCC12,6.7514
*C1CC2C3CC4C(C3*)C24C1,5.9559
*CCC1CC(*)C2CCCC12,6.7838
*C12CC3CC(C1)CC(*)(C3)C2,5.7519
*CCCC(*)C,7.1052
*CC(*)C1CCCCC1C,6.4889
*CCCCCC(*)C,7.1803
*CCCCCC(*)CC,6.7743
*CCCCCC(*)CCCCCCCCCCCCCC,6.895
*C1CCC(*)C1,6.6766
*C1C2CCC(C2)C1*,6.1739
*C1C2CC(C)C(C2)C1*,6.0638
*C12CC3CC(*)(C1)CC(CCCC)(C3)C2,5.6997
*C1CC2CC1C(*)C2CCCC,6.1498
*CCC1CC(*)C2C3CC(CC)C(C3)C12,6.6502
*CCC1CCC(*)C1,7.1099
*CC(*)(C)c1ncncn1,4.5942
*CC(*)c1cc(O)ccc1O,2.0107
*CC(*)c1cc(OC)ccc1OC,3.8323
*CC(*)c1ccc(C=O)cc1,1.6275
*CC(*)c1ccc(S(=O)(=O)O)cc1,3.2569
*C(c1ccccc1)C(*)(C#N)C#N,2.7551
*CC(*)c1nc(N)nc(N)n1,5.2767
*CC(CC(*)(C#N)C#N)c1ccc(Cl)cc1,4.6797
*CC(CC(*)(C#N)C#N)c1ccc(CCl)cc1,5.4178
*CC(*)c1ccc(CCl)cc1,3.4202
*CCC(c1ccccc1)C(*)c1ccccc1,5.4001
*CC(*)c1c(F)c(F)c(OC)c(F)c1F,4.6291
*CC(*)c1c(F)c(F)c(P(=O)(O)O)c(F)c1F,4.4874
*CC(*)OC(=O)C(Cl)(Cl)Cl,5.7645
*CC(*)Cn1cc2ccccc2n1,3.9074
*/C=C\C(C#N)C*,5.3057
*C=CC(C)C(*)C(=O)OCC(C)C,5.4659
*CCC(*)O,6.3158
*C=CC(CN)C(*)C(=O)O,5.3681
*C=CC(C(=O)OC)C(*)c1ccccc1,4.9911
*C=C(*)c1cccc2ccccc12,0.8664
*C=C(*)c1ccc(N)cc1,0.2588
*C=C(*)c1ccc(NC=O)cc1,0.2219
*C(C#N)=C(*)c1ccccc1,4.3452
*CC(*)OC(=O)OCC(Cl)(Cl)Cl,6.5923
*CC(*)OC(=O)OCC(F)(F)F,7.5359
*C=CC1=C(O)C(O)=C(*)C1,1.3796
*C=C(*)C#N,0.838
*C=C(*)OCCCC,4.7326
*C=C(*)CO,4.3592
*C#CC(=C(*)c1ccccc1)c1ccccc1,0.8829
*CC(*)(CC(=O)O)C(=O)O,5.8762
*CC(*)OCC(=O)OC,5.3903
*CC(*)N1CCCC1=S,4.1333
*C=CCC(C*)c1ccccc1,5.5674
*C=CCC(C*)(c1ccccc1)c1ccccc1,5.1804
*CC(*)C(=O)n1sc2ccccc2c1=O,1.2252
*CC(*)n1c2ccc(I)cc2c2cc(I)ccc21,2.9408
*C(*)(C#N)C#N,4.3364
*C=C(*)c1ccc(C#C)cc1,0.2378
*C=C(*)c1cccc(C#C)c1,0.069
*C=C(*)c1cccc(C#C)n1,0.835
*C=C(*)c1cccc(Br)c1,0.2843
*C=C(*)c1cccc(Cl)c1,0.8655
*C#CC(CO)=C(*)n1c2ccccc2c2ccccc21,1.5113
*C=C(*)F,0.8441
*C#CC(CCCCOC(=O)NCC(=O)OCCCC)=C(*)c1cncnc1,3.2132
*CCCC(*)C#N,7.8211
*CC(*)c1ccc2c(c1)OCO2,4.4057
*CC(*)c1cccc2c1OCO2,4.5452
*CC(*)(Cl)C#N,6.5592
*CC1CC(*)CC(O)C1,6.4795
*CCC(C#N)CC(C)=C(*)C,5.2759
*C=CC(C)(C)CC(C#N)C*,5.6628
*C=C(C)CC(C#N)CC*,5.6857
*C=CC1C=CC(*)C(C(=O)OC(C)(C)C)=C1C(=O)OC(C)(C)C,4.1406
*C=CC1CC(*)C(C(F)(F)F)(C(F)(F)F)C1(F)F,5.3867
*C(I)=C(*)I,3.8335
*C=C(*)c1ccccc1C(F)(F)F,1.343
*C(C)=C(*)SCC,3.9571
*C=CC1CC(*)C(C(=O)OC)C1,5.39
*C=C(*)c1cc(C(F)(F)F)oc1C(F)(F)F,1.9958
*C=C(*)c1ccsc1,2.2157
*C=C(*)c1cccs1,3.6662
*C=CC1CC(*)C(F)(F)C1(F)OC(F)(F)C(F)(F)C(F)(F)F,3.4449
*C(C)=C(*)C#N,3.2656
*CC(*)C(=O)CC,5.6211
*CC(*)CO,6.2929
*C=C(*)C(C)=O,3.9542
*C=C(*)C(=O)CC,3.4734
*C#CC(=C(*)c1cnc2ccccc2c1)c1cnc2ccccc2c1,0.7739
*CC(*)OCCOc1ccc(C=C(C#N)C(=O)OC)cc1,3.1988
*CC(*)N,5.222
*CCC(C)=C(*)Cl,5.0263
*C=CC1CC(*)C(C#N)C1,5.8346
*C=CC1CC(*)C(C#N)(CC)C1,6.1381
*C=CC1CC(*)C(C#N)(CCC)C1,6.0806
*CC(*)CN,5.4738
*CC(Cl)(C#N)C1C=CC(*)CC1,5.4881
*CC(*)n1cncn1,3.4207
*CC(*)n1nnc2ccccc21,4.0479
*C=CC1CC(*)C(C(=O)Oc2ccccc2)C1,4.8107
*C=CC1CC(*)C(C(=O)Oc2ccccc2)C1C(=O)Oc1ccccc1,5.2819
*C=CC1CC(*)C(C(=O)OC)C1C(=O)OC,5.0643
*C=CC1CC(*)C(C(=O)OC(C)(C)C)C1C(=O)OC(C)(C)C,5.6132
*C=CCCCC(Cl)CCC*,5.737
*C=CCCCCCCC(Cl)CCCCCC*,5.9562
*C=CCCCCCCCCCC(Cl)CCCCCCCCC*,5.874
*CC(*)n1c(C)c(C)c2ccccc21,2.733
*CC(*)n1ccc2ccccc21,1.6204
*CC(*)OC(=O)CCC#N,6.425
*C=C(*)c1ccc2ccc3cccc4ccc1c2c34,0.1296
*C=CC=CC=CC=C(*)CCS(=O)(=O)O,0.8077
*C=CC1CC(*)C(C(=O)OCCNC(C)(C)C)C1,5.2249
*C=C(*)CNS(=O)(=O)Cc1ccccc1,3.9211
*C=C(*)c1ccc(C(=O)Oc2c(F)c(F)c(F)c(F)c2F)cc1,1.1102
*CC(*)C(=O)NC,5.4371
*CC(*)C(=O)NCC,5.2246
*CC(*)C(=O)NCCC,6.0177
*CC(*)(C)C(=O)NCCC,5.7916
*CC(*)C(=O)N(CCC)CCC,5.3191
*CC(*)C(=O)OC(OCC)C(F)(F)F,6.3353
*CC(*)(C)C(=O)OCc1cccs1,4.9884
*CC(*)C(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,3.0723
*CC(*)C(=O)OCCCCC,6.4787
*C(C)C(*)C(=O)OC,6.2685
*CC(OCC)C(C#N)(C#N)C(*)(C#N)C(=O)OC,5.4657
*CC(*)C(=O)NCO,6.0779
*CC(*)C(=O)NCCO,4.8564
*CC(*)C(=O)OCCCOc1ccc(-c2ccc(C#N)cc2)cc1,3.6528
*CC(*)C(=O)N(O)c1ccc(C)cc1,4.2873
*CC(*)C(=O)N(O)c1cccc(C)c1,4.1845
*CC(*)C(=O)N(O)c1ccc(Cl)cc1,4.1462
*CC(*)(C)C(=O)OCCCCCn1c2ccccc2c2ccccc21,3.7707
*CC(*)C(=O)NCCc1ccccn1,4.133
*CC(*)C(=O)Oc1ccc(C(C)=NNC(N)=O)c(O)c1,3.6909
*CC(*)(C)C(=O)Oc1ccc(N=Nc2ccc(C#N)cc2)cc1,2.5281
*CC(*)(C)C(=O)OC1(C)CCOC(=O)C1,6.0808
*CC(*)(C)C(=O)OCc1ccc2c(c1)c1ccccc1n2CC,3.4735
*CC(*)C(=O)NCC(F)(F)C(F)(F)C(F)(F)F,5.7825
*CC(*)C(=O)NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.7478
*CC(*)(C)C(=O)Oc1ccc(C(=O)C=Cc2ccc(Cl)cc2)cc1,2.9358
*CC(*)(C)C(=O)OC(CC)OCC,6.3891
*CCC(C)C(*)(C)C(=O)OC,6.5856
*CC(*)(C)C(=O)OCCC1CCCCC1,6.5132
*CC(C(=O)Oc1ccccc1)C(C(=O)O)C(*)(C)C,5.2905
*CC(*)C(=O)Nc1ccccc1Cl,4.5631
*CC(*)C(=O)OCCOCC1(CC)COC1,5.6941
*CC(*)(C)C(=O)OCCOC(=O)CCn1ccnc1,4.5949
*CC(*)(C)C(=O)Nc1cccc(-c2nnc(-c3ccccc3)o2)c1,3.5944
*CC(*)(C)C(=O)OCC(=O)N1CCOCC1,5.1555
*CC(*)(C)C(=O)OCC(=O)N1CCCC1,5.0881
*CCC1CC(*)C2C3CC(C12)C(C)(C(=O)OC)C3,6.4636
*CC(*)(C)C(=O)OCc1ccc(Cl)cc1,4.9536
*CC(*)(C)C(=O)OCc1ccc(Cl)cc1Cl,4.8651
*CCCC(*)(C)Cl,6.5311
*CCCCCCC(Cl)C(*)Cl,6.8762
*CCC(Cl)C(*)C,6.7613
*C(F)(F)C(F)(F)C(F)(F)C(*)(F)C(F)(F)F,8.4323
*CC(*)(F)Cl,6.2438
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,7.4251
*CCCC(*)Cl,6.9806
*CC(Cl)C(Cl)C(*)Cl,7.1649
*CCCCCCCCC(*)Cl,6.9974
*CCCCCCCCCCCCCCC(*)Cl,7.2258
*CCCCCCCCCCCCCCCCCCCCC(*)Cl,7.136
*C=CC(C)CCCCCCCCC*,5.8829
*C#CC#CCCCCCCCC*,5.4216
*C=CC(=C(C)C)C(*)=C(C)C,3.4443
*C(C)=C(*)CCC,5.0895
*C1C=C(C)C(*)C1,5.3361
*C=CC1CC(*)C2CC=CC12,5.3836
*C=CC1CC(*)C2CCCC12,5.6651
*C1C2CC(=CC)C(C2)C1*,5.1841
*C#CC=C*,1.1342
*c1ccc2c(c1)C(CC(CC)CCCC)(CC(CC)CCCC)c1cc(*)ccc1-2,3.8505
*c1ccc2c(c1)Cc1cc(*)ccc1-2,3.7772
*CC(C)(C)C1CC=C(*)CC1,5.4516
*C=Cc1ccc2c(c1)C(CC(CC)CCCC)(CC(CC)CCCC)c1cc(*)ccc1-2,2.8561
*C=CC1CC(*)C2C3CCC(C3)C12,5.1047
*Oc1ccc(C(C)(C)c2ccc(Oc3nc(*)nc(Cl)n3)cc2)cc1,4.3967
*OC(=O)Oc1cccc(OC(=O)OC2CC3CC(*)CC(C2)O3)c1,5.8268
*OC(=O)Oc1ccc(OC(=O)OC2CC3CC(*)CC(C2)O3)cc1,5.6192
*OC(=O)OC1CC2CC(*)CC(C1)O2,6.2425
*OC(=O)NC1CCC(CC2CCC(NC(=O)OC3CC4CC(*)CC(C3)O4)CC2)CC1,5.8672
*C(=O)OC1CC2CC(OC(=O)N3CCN(*)CC3)CC(C1)O2,5.7033
*OC(=O)c1cccc(C(=O)OC2CC3CC(*)CC(C2)O3)c1,4.6897
*OC(=O)c1ccc(C(=O)Oc2ccc3c(c2)Oc2cc(*)ccc2C32c3ccccc3-c3ccccc32)cc1,3.1167
*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(S(=O)(=O)c4ccc(O*)cc4)cc3)cc2)cc1,4.067
*CC(O)COc1ccc(S(=O)(=O)c2ccc(O*)c(C)c2)cc1C,4.1274
*OC1C=CC(*)CC1,5.6324
*COC1CC2CC(O*)C1C2,5.9517
*CCOCCOCCOC(=O)c1ccccc1C(=O)O*,4.8493
*CCOc1ccc(C(=O)OC(=O)c2ccc(C(=O)OC(=O)c3ccc(O*)c(OC)c3)cc2)cc1OC,3.2659
*C1CCOC1*,5.9474
*C1CC(C)(C)OC1*,5.8529
*CCCOCCCOC(=O)CCCCCCCCC(=O)O*,6.4909
*CCOCCOC(=O)CCC(C)CC(=O)O*,6.43
*CCOCCOCCOC(=O)COCC(=O)O*,6.0666
*CCCCCC(=O)NCCCCCCNC(=O)CCCCO*,5.8874
*OC(*)CCl,7.2522
*OC(*)C(Cl)Cl,6.5565
*CCCCCCCC(=O)OCC1COC(*)O1,6.6417
*CCCCCCCC(=O)OC1COC(*)OC1,6.6422
*CC(CCl)(CO*)COC(C)=O,6.4853
*CNC(=O)CCCCC(=O)NCC1COC(*)CO1,6.0452
*C(=O)NCCCCCCNC(=O)C1COC(*)CO1,5.8235
*OC1C(CO)OC(*)C(O)C1O,5.8509
*CC1(CO*)CC2C=CC1C2,5.6096
*CC1(CO*)CC2CCC1CC2,5.9128
*CC(CO*)(COc1ccccc1)COc1ccccc1,4.7985
*Oc1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc(C(=O)Nc5ccc(*)cc5)c(C(=O)O)c4)cc3C(=O)O)cc2)cc1,3.1241
*OCC(F)(F)C(F)(F)C(F)(F)COc1nc(F)nc(*)c1F,5.4692
*c1ccc(Oc2ccc(-c3cc(-c4ccccc4)c4cc5c(-c6ccccc6)cc(*)nc5cc4n3)cc2)cc1,2.8308
*c1ccc(Oc2ccc(-c3cc(-c4ccccc4)c4cc5nc(*)cc(-c6ccccc6)c5cc4n3)cc2)cc1,2.7429
*C(=O)NCCCCCCNC(=O)C1=COC=C(*)O1,4.4645
*CCSCCO*,5.5968
*OC(F)(C(*)(F)F)C(F)(F)F,8.6002
*C=Cc1ccc(Oc2ccc(C=Cc3cc(*)ncn3)cc2)cc1,2.9815
*Oc1cc(C)c(*)c(C)c1Br,4.5779
*COCC(C)O*,6.2765
*CCC(C)CO*,6.1714
*Oc1c(Cl)cc(*)cc1Cl,4.3426
*Oc1cccc(OC(=O)c2ccc(Oc3ccc(C(*)=O)cc3)cc2)c1,4.2359
*OP(=O)(Oc1ccccc1)Oc1c(Cl)c(Cl)c(*)c(Cl)c1Cl,4.5449
*Oc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C(=O)Nc3ccc(*)cc3)c2)cc1,3.6254
*ON(C(F)(F)F)C(F)(Cl)C(*)(F)F,6.7405
*ON(C(F)(F)F)C(F)(F)C(F)=C(F)C(*)(F)F,4.6645
*Oc1cccc(Oc2ccc3c(=O)n4c5cc(Oc6ccc7c(c6)nc6c8ccc(*)c9cccc(c(=O)n76)c98)ccc5nc4c4cccc2c34)c1,2.6185
*OC1OC(*)C2CCCCC12,6.0383
*COC1CCC(*)OC1,5.6324
*CCCCCCCc1nnc(CCCCc2nnc(*)o2)o1,6.3226
*c1cncc(-c2nnc(-c3nnc(*)o3)o2)n1,3.6277
*CCCCCCCCc1nnc(-c2cccc(-c3nnc(*)o3)c2)o1,4.3273
*c1cccc(-c2nnc(*)o2)c1,4.1016
*c1cccc(-c2nnc(-c3cccc(-c4nnc(*)o4)n3)o2)c1,3.6938
*c1cccc(-c2nnc(-c3nnc(*)o3)o2)c1,4.3431
*C(=O)c1cccc(C(=O)N2COCN2*)c1,4.5807
*OC1CCCC1*,5.3919
*OC1CCC(C=C)CC1*,5.6824
*OC1CCCCCC1*,5.6512
*OC1CCCCCCC1*,5.2834
*c1cccc(-c2nc3ccc(-c4ccc5nc(*)oc5c4)cc3o2)c1,3.2965
*c1ccc(-c2nc3ccc(-c4ccc5nc(*)oc5c4)cc3o2)cc1,2.6967
*c1ccc(Oc2ccc(-c3csc(-c4nc(*)cs4)n3)cc2)cc1,3.5312
*OC1CCCC(*)O1,6.1442
*CCOCCOC(=O)NCCNC(=O)O*,6.3071
*Oc1ccc(S(=O)(=O)NCCNS(=O)(=O)c2ccc(*)cc2)cc1,4.6084
*c1ccc2nc(*)oc2c1,3.8571
*c1cccc(-c2nc3cc(-c4ccc5oc(*)nc5c4)ccc3o2)c1,3.5152
*c1ccc(-c2nc3cc(-c4ccc5oc(*)nc5c4)ccc3o2)cc1,3.1145
*CCCCCCCCc1nc2cc(-c3ccc4oc(*)nc4c3)ccc2o1,4.6999
*CCCCc1nnc(*)o1,6.3699
*CCCCCc1nnc(*)o1,6.1707
*CCCCCCCc1nnc(*)o1,6.3125
*CCCCCCCCCCCCc1nnc(*)o1,6.356
*CCCCCCCCCCCCCCCc1nnc(*)o1,6.3716
*c1nnc(C2CC3(CC(*)C3)C2)o1,6.0399
*c1ccc(-c2nnc(*)o2)cc1,3.0775
*c1ccc(-c2nnc(-c3nnc(*)o3)o2)cc1,2.9171
*CCCCCCCc1nnc(-c2ccc(-c3nnc(*)o3)cc2)o1,3.843
*c1ccc(-c2nnc(-c3cccc(-c4nnc(*)o4)n3)o2)cc1,3.8824
*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3cccc(*)n3)cc2)cc1,3.4406
*C1CC(*)OC(O)O1,6.5343
*OCCOCCOc1cc(*)nc2ccc(C)cc12,4.1994
*Oc1c(Br)cc(*)cc1Br,4.3885
*OC(F)(F)C(F)(F)C(*)(F)F,9.4523
*c1ccc(*)o1,1.8355
*CCOCCOC(=O)C1CCC(C(=O)O*)CC1,6.6414
*OC1CC(C)CC(*)O1,6.2631
